period,activityDetails,values
2020-02-14T14:23:52Z,"{'referenceId': 2122313384, 'directorActivityHash': 2122313384, 'instanceId': '5734270207', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 9.0, 'displayValue': '9'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 7.0, 'displayValue': '7'}}, 'kills': {'statId': 'kills', 'basic': {'value': 60.0, 'displayValue': '60'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 69.0, 'displayValue': '69'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 9.857142857142858, 'displayValue': '9.86'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 8.571428571428571, 'displayValue': '8.57'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 9.214285714285714, 'displayValue': '9.21'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 1679.0, 'displayValue': '27m 59s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 7.502418642867962e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 77.0, 'displayValue': '1m 17s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 1602.0, 'displayValue': '26m 42s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 9.0, 'displayValue': '9'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-06T07:03:46Z,"{'referenceId': 548750096, 'directorActivityHash': 548750096, 'instanceId': '5696620901', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'kills': {'statId': 'kills', 'basic': {'value': 5.0, 'displayValue': '5'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 11.0, 'displayValue': '11'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 11.0, 'displayValue': '11.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 5.0, 'displayValue': '5.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 8.0, 'displayValue': '8.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 591.0, 'displayValue': '9m 51s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -1.2553732369088438e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 77.0, 'displayValue': '1m 17s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 514.0, 'displayValue': '8m 34s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-02-04T19:52:26Z,"{'referenceId': 2122313384, 'directorActivityHash': 2122313384, 'instanceId': '5689265723', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 27.0, 'displayValue': '27'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 8.0, 'displayValue': '8'}}, 'kills': {'statId': 'kills', 'basic': {'value': 56.0, 'displayValue': '56'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 83.0, 'displayValue': '83'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 10.375, 'displayValue': '10.38'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 7.0, 'displayValue': '7.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 8.6875, 'displayValue': '8.69'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 2076.0, 'displayValue': '34m 36s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 1.448870330828751e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 4.0, 'displayValue': '0m 4s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 2072.0, 'displayValue': '34m 32s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-29T10:42:38Z,"{'referenceId': 2122313384, 'directorActivityHash': 2122313384, 'instanceId': '5661255909', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 5.0, 'displayValue': '5'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 2.0, 'displayValue': '2'}}, 'kills': {'statId': 'kills', 'basic': {'value': 33.0, 'displayValue': '33'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 38.0, 'displayValue': '38'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 19.0, 'displayValue': '19.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 16.5, 'displayValue': '16.50'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 17.75, 'displayValue': '17.75'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 883.0, 'displayValue': '14m 43s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 5.7534239772070515e+17, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 49.0, 'displayValue': '0m 49s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 834.0, 'displayValue': '13m 54s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-29T09:26:58Z,"{'referenceId': 548750096, 'directorActivityHash': 548750096, 'instanceId': '5661076993', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 8.0, 'displayValue': '8'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 3.0, 'displayValue': '3'}}, 'kills': {'statId': 'kills', 'basic': {'value': 8.0, 'displayValue': '8'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 16.0, 'displayValue': '16'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 5.333333333333333, 'displayValue': '5.33'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 2.6666666666666665, 'displayValue': '2.67'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 4.0, 'displayValue': '4.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 1119.0, 'displayValue': '18m 39s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -7.229584705114546e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 297.0, 'displayValue': '4m 57s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 822.0, 'displayValue': '13m 42s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 10.0, 'displayValue': '10'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-27T13:05:09Z,"{'referenceId': 548750096, 'directorActivityHash': 548750096, 'instanceId': '5655541571', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 6.0, 'displayValue': '6'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 3.0, 'displayValue': '3'}}, 'kills': {'statId': 'kills', 'basic': {'value': 23.0, 'displayValue': '23'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 29.0, 'displayValue': '29'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 9.666666666666666, 'displayValue': '9.67'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 7.666666666666667, 'displayValue': '7.67'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 8.666666666666666, 'displayValue': '8.67'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 1432.0, 'displayValue': '23m 52s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -6.396390620245188e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 184.0, 'displayValue': '3m 4s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 1248.0, 'displayValue': '20m 48s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-22T18:18:26Z,"{'referenceId': 2122313384, 'directorActivityHash': 2122313384, 'instanceId': '5634101042', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 20.0, 'displayValue': '20'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 13.0, 'displayValue': '13'}}, 'kills': {'statId': 'kills', 'basic': {'value': 126.0, 'displayValue': '126'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 146.0, 'displayValue': '146'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 11.23076923076923, 'displayValue': '11.23'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 9.692307692307692, 'displayValue': '9.69'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 10.461538461538462, 'displayValue': '10.46'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 2004.0, 'displayValue': '33m 24s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 3.5376250134838067e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 85.0, 'displayValue': '1m 25s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 1919.0, 'displayValue': '31m 59s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 5.0, 'displayValue': '5'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-21T17:30:12Z,"{'referenceId': 809170886, 'directorActivityHash': 809170886, 'instanceId': '5629608103', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'completed': {'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 5.0, 'displayValue': '5'}}, 'kills': {'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 990.0, 'displayValue': '16m 30s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 2.898212393008669e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 439.0, 'displayValue': '7m 19s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 527.0, 'displayValue': '8m 47s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 5.0, 'displayValue': '5'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-20T15:55:49Z,"{'referenceId': 119944200, 'directorActivityHash': 119944200, 'instanceId': '5624576206', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 4.0, 'displayValue': '4'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 3.0, 'displayValue': '3'}}, 'kills': {'statId': 'kills', 'basic': {'value': 67.0, 'displayValue': '67'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 71.0, 'displayValue': '71'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 23.666666666666668, 'displayValue': '23.67'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 22.333333333333332, 'displayValue': '22.33'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 23.0, 'displayValue': '23.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 8058.0, 'displayValue': '2h 14m'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -4.3922499126817344e+17, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 8055.0, 'displayValue': '2h 14m'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 8.0, 'displayValue': '8'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-20T13:58:23Z,"{'referenceId': 2122313384, 'directorActivityHash': 2122313384, 'instanceId': '5623527432', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'completed': {'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}, 'kills': {'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 1740.0, 'displayValue': '29m 0s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -2.6456613030433106e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 759.0, 'displayValue': '12m 39s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 261.0, 'displayValue': '4m 21s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-16T16:29:28Z,"{'referenceId': 548750096, 'directorActivityHash': 548750096, 'instanceId': '5604801893', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 10.0, 'displayValue': '10'}}, 'completed': {'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}, 'kills': {'statId': 'kills', 'basic': {'value': 12.0, 'displayValue': '12'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 22.0, 'displayValue': '22'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 5.5, 'displayValue': '5.50'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 3.0, 'displayValue': '3.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 4.25, 'displayValue': '4.25'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 1424.0, 'displayValue': '23m 44s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': 6.68514831202393e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 228.0, 'displayValue': '3m 48s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 1196.0, 'displayValue': '19m 56s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 9.0, 'displayValue': '9'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
2020-01-14T19:25:48Z,"{'referenceId': 809170886, 'directorActivityHash': 809170886, 'instanceId': '5596359359', 'mode': 4, 'modes': [7, 4], 'isPrivate': False, 'membershipType': 3}","{'assists': {'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'completed': {'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}, 'deaths': {'statId': 'deaths', 'basic': {'value': 2.0, 'displayValue': '2'}}, 'kills': {'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'opponentsDefeated': {'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'efficiency': {'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsRatio': {'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'killsDeathsAssists': {'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}, 'score': {'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}, 'activityDurationSeconds': {'statId': 'activityDurationSeconds', 'basic': {'value': 840.0, 'displayValue': '14m 0s'}}, 'team': {'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}, 'completionReason': {'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}, 'fireteamId': {'statId': 'fireteamId', 'basic': {'value': -3.2870937338741837e+18, 'displayValue': '-2147483648'}}, 'startSeconds': {'statId': 'startSeconds', 'basic': {'value': 537.0, 'displayValue': '8m 57s'}}, 'timePlayedSeconds': {'statId': 'timePlayedSeconds', 'basic': {'value': 273.0, 'displayValue': '4m 33s'}}, 'playerCount': {'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}, 'teamScore': {'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}}"
