period,referenceId,directorActivityHash,instanceId,mode,modes,isPrivate,membershipType,assists,completed,deaths,kills,opponentsDefeated,efficiency,killsDeathsRatio,killsDeathsAssists,score,activityDurationSeconds,team,completionReason,fireteamId,startSeconds,timePlayedSeconds,playerCount,teamScore
2020-02-20T08:03:53Z,809170886,809170886,5762525837,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 46.0, 'displayValue': '46'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 17.0, 'displayValue': '17'}}","{'statId': 'kills', 'basic': {'value': 271.0, 'displayValue': '271'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 317.0, 'displayValue': '317'}}","{'statId': 'efficiency', 'basic': {'value': 18.647058823529413, 'displayValue': '18.65'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 15.941176470588236, 'displayValue': '15.94'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 17.294117647058822, 'displayValue': '17.29'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 3998.0, 'displayValue': '1h 6m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': 6.607318271958241e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 3998.0, 'displayValue': '1h 6m'}}","{'statId': 'playerCount', 'basic': {'value': 8.0, 'displayValue': '8'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-19T14:25:07Z,2122313384,2122313384,5759800726,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 234.0, 'displayValue': '234'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 32.0, 'displayValue': '32'}}","{'statId': 'kills', 'basic': {'value': 597.0, 'displayValue': '597'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 831.0, 'displayValue': '831'}}","{'statId': 'efficiency', 'basic': {'value': 25.96875, 'displayValue': '25.97'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 18.65625, 'displayValue': '18.66'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 22.3125, 'displayValue': '22.31'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 10509.0, 'displayValue': '2h 55m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 5.88312511872639e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 78.0, 'displayValue': '1m 18s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 10410.0, 'displayValue': '2h 53m'}}","{'statId': 'playerCount', 'basic': {'value': 8.0, 'displayValue': '8'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-19T09:06:18Z,3333172150,3333172150,5758353258,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 300.0, 'displayValue': '5m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -1.6603814404849539e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 52.0, 'displayValue': '0m 52s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 226.0, 'displayValue': '3m 46s'}}","{'statId': 'playerCount', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-19T09:02:17Z,3333172150,3333172150,5758331817,4,"[7, 4]",False,0,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 60.0, 'displayValue': '1m 0s'}}","{'statId': 'team', 'basic': {'value': -1.0, 'displayValue': '-'}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 52.0, 'displayValue': '0m 52s'}}","{'statId': 'playerCount', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-18T17:39:14Z,548750096,548750096,5754880318,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 750.0, 'displayValue': '12m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -7.434301719239721e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 42.0, 'displayValue': '0m 42s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 647.0, 'displayValue': '10m 47s'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-18T16:54:33Z,3333172150,3333172150,5754605965,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 5.0, 'displayValue': '5'}}","{'statId': 'kills', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'efficiency', 'basic': {'value': 0.2, 'displayValue': '0.20'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.2, 'displayValue': '0.20'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.2, 'displayValue': '0.20'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 540.0, 'displayValue': '9m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -4.237464151254273e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 4.0, 'displayValue': '0m 4s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 516.0, 'displayValue': '8m 36s'}}","{'statId': 'playerCount', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-18T15:20:21Z,3333172150,3333172150,5754289389,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 390.0, 'displayValue': '6m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -1.9826362540158925e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 381.0, 'displayValue': '6m 21s'}}","{'statId': 'playerCount', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-18T07:39:01Z,548750096,548750096,5753010345,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'efficiency', 'basic': {'value': 1.0, 'displayValue': '1.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.5, 'displayValue': '0.50'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 210.0, 'displayValue': '3m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -5.848115134393111e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 4.0, 'displayValue': '0m 4s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 187.0, 'displayValue': '3m 7s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-18T07:35:06Z,3333172150,3333172150,5753001565,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 240.0, 'displayValue': '4m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -5.848115134393111e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 2.0, 'displayValue': '0m 2s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 219.0, 'displayValue': '3m 39s'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-17T16:58:12Z,1661734046,1661734046,5750127588,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 5.0, 'displayValue': '5'}}","{'statId': 'efficiency', 'basic': {'value': 5.0, 'displayValue': '5.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 1.0, 'displayValue': '1.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 3.0, 'displayValue': '3.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 570.0, 'displayValue': '9m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 7.205900481250161e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 527.0, 'displayValue': '8m 47s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-17T16:47:38Z,1661734046,1661734046,5750078921,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 15.0, 'displayValue': '15'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 16.0, 'displayValue': '16'}}","{'statId': 'efficiency', 'basic': {'value': 16.0, 'displayValue': '16.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 15.0, 'displayValue': '15.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 15.5, 'displayValue': '15.50'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 390.0, 'displayValue': '6m 30s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -7.069914916949108e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 3.0, 'displayValue': '0m 3s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 348.0, 'displayValue': '5m 48s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-17T13:28:50Z,548750096,548750096,5749399528,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'kills', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'efficiency', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.0, 'displayValue': '0.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 420.0, 'displayValue': '7m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 1.52261855215845e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 76.0, 'displayValue': '1m 16s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 308.0, 'displayValue': '5m 8s'}}","{'statId': 'playerCount', 'basic': {'value': 8.0, 'displayValue': '8'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-16T12:30:22Z,3333172150,3333172150,5744243516,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'kills', 'basic': {'value': 77.0, 'displayValue': '77'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 83.0, 'displayValue': '83'}}","{'statId': 'efficiency', 'basic': {'value': 13.833333333333334, 'displayValue': '13.83'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 12.833333333333334, 'displayValue': '12.83'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 13.333333333333334, 'displayValue': '13.33'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 2460.0, 'displayValue': '41m 0s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': 6.586988475563087e+17, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 581.0, 'displayValue': '9m 41s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1879.0, 'displayValue': '31m 19s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2020-02-15T14:32:35Z,3879860661,3879860661,5739484002,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 59.0, 'displayValue': '59'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 9.0, 'displayValue': '9'}}","{'statId': 'kills', 'basic': {'value': 162.0, 'displayValue': '162'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 221.0, 'displayValue': '221'}}","{'statId': 'efficiency', 'basic': {'value': 24.555555555555557, 'displayValue': '24.56'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 18.0, 'displayValue': '18.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 21.27777777777778, 'displayValue': '21.28'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 3692.0, 'displayValue': '1h 1m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': 7.21300524752931e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 3692.0, 'displayValue': '1h 1m'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
