activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic,favourable
[],,0,3,话剧歌剧,852,北京,[],,1_1_644463276666,-2145301826,False,0,1,0,1,经典爱情故事《非典型捧腹爱情》,经典爱情故事《非典型捧腹爱情》,100.0,100-280,280.0,[],644463276666,[],售票中,,2021.07.02-07.04,3,19,话剧,,繁星戏剧村贰剧场,北京,1145,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01u9QLxV2GdSK6tH73E_!!2251059038.jpg,
[],,0,7,展览休闲,852,北京,[],,1_1_640201246458,2107045168,False,0,1,0,0,2021北京国际光影艺术季 “万物共生-蔚蓝” 户外光影艺术沉浸式体验展,2021北京国际光影艺术季 “万物共生-蔚蓝” 户外光影艺术沉浸式体验展,68.0,68-158,158.0,[],640201246458,[],售票中,,2021.04.26-10.10,3,38,展会,,玉渊潭公园-樱珞花谷,北京,2721004,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01lKySSK2GdSJxA2ocn_!!2251059038.png,
[],,0,2,音乐会,852,北京,[],,1_1_643774048996,2142773193,False,0,1,0,1,致敬经典-久石让作品视听音乐会,致敬经典-久石让作品视听音乐会,50.0,50-480,480.0,[],643774048996,[],售票中,,2021.07.10 周六 19:30,3,18,其他,,北京剧院,北京,198,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN019OzzMY2GdSJuZ43SC_!!2251059038.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_648578798107,-2104146611,False,0,0,0,1,【暑期5折特惠】千与千寻——久石让&宫崎骏动漫经典作品亲子视听音乐会,【暑期5折特惠】千与千寻——久石让&宫崎骏动漫经典作品亲子视听音乐会,100.0,100-280,280.0,[],648578798107,[],售票中,,2021.07.11-08.08,3,0,,,三里屯·爱乐汇艺术空间,北京,2598006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01VwwD052GdSKTayotc_!!2251059038.png,
[],,0,7,展览休闲,852,北京,[],,1_1_643344635807,2138479062,False,0,1,0,0,北京世园公园 第二届 北京国际花园节,北京世园公园 第二届 北京国际花园节,20.0,20-100,100.0,[],643344635807,[],售票中,,2021.04.28-10.31,3,39,特色体验,,北京世园公园,北京,2774011,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01bJjGyd2GdSJi4nR9T_!!2251059038.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_644661603013,-2143318562,False,0,1,0,1,经典名曲双钢琴音乐会《梁祝》《爱的致意》,经典名曲双钢琴音乐会《梁祝》《爱的致意》,80.0,80-380,380.0,[],644661603013,[],售票中,,2021.07.09 周五 19:30,3,18,其他,,北京音乐厅,北京,12,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01M43t4l2GdSJvOROe0_!!0-item_pic.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_647312570923,-2116808883,False,0,1,0,1,戏剧公社•民国戏剧三部曲之《爱有来处》 大戏东望•南锣鼓巷戏剧展演季,戏剧公社•民国戏剧三部曲之《爱有来处》 大戏东望•南锣鼓巷戏剧展演季,100.0,100-380,380.0,[],647312570923,[],售票中,,2021.07.29-08.01,3,19,话剧,,隆福剧场,北京,52978,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01iogkoM2GdSKLXLJJl_!!2251059038.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_644463276665,-2145301826,False,0,0,0,1,大船文化·欧洲儿童绘本创意互动音乐会《木娃的音乐会响叮当》,大船文化·欧洲儿童绘本创意互动音乐会《木娃的音乐会响叮当》,180.0,180-380,380.0,[],644463276665,[],售票中,,2021.08.28 周六,3,0,,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN018iMNHn2GdSK2PjPFx_!!2-item_pic.png,
[],,0,3,话剧歌剧,852,北京,[],,1_1_646691404634,-2123020546,False,0,1,0,1,相声剧《正月里正月正》,相声剧《正月里正月正》,80.0,80-580,580.0,[],646691404634,[],售票中,,2021.07.12-07.14,3,19,话剧,,京演·民族文化宫大剧院,北京,1302002,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01FQN87S2GdSKL7KWN4_!!0-item_pic.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_648614167310,-2103792919,False,0,0,0,1,北京市河北梆子剧团《美猴王大战金钱豹》/《打金枝》/《清官册》/《呼延庆打擂》/《金铃记》/《弄巧成拙》/《清风亭》,北京市河北梆子剧团《美猴王大战金钱豹》/《打金枝》/《清官册》/《呼延庆打擂》/《金铃记》/《弄巧成拙》/《清风亭》,80.0,80-120,120.0,[],648614167310,[],售票中,,2021.07.05-07.11,3,31,戏曲,,国家大剧院-台湖舞美艺术中心,北京,1652016,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01MaVVLu2GdSKLvj4hq_!!0-item_pic.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_644081836157,2145851065,False,0,1,0,1,“音”为爱，“乐”见你--浪漫经典影视作品七夕专场视听音乐会,“音”为爱，“乐”见你--浪漫经典影视作品七夕专场视听音乐会,99.0,99-999,999.0,[],644081836157,[],售票中,,2021.08.14 周六 19:30,3,18,其他,,北京音乐厅,北京,12,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01iSVemp2GdSKL52CFG_!!2251059038.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_645741456202,-2132520030,False,0,1,0,1,奇幻森林爆笑互动魔术戏剧《我是谁》,奇幻森林爆笑互动魔术戏剧《我是谁》,150.0,150-320,320.0,[],645741456202,[],售票中,,2021.07.14-07.16,3,19,话剧,,繁星戏剧村贰剧场,北京,1145,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01VdYeQy2GdSKCVPv16_!!2251059038.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_644069023149,2145722935,False,0,0,0,1,蚂蚁脚印出品 合家欢飞行历史原创音乐剧《毛毛带你飞》,蚂蚁脚印出品 合家欢飞行历史原创音乐剧《毛毛带你飞》,180.0,180-480,480.0,[],644069023149,[],售票中,,2021.07.17-07.18,3,0,,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01rKpBlb2GdSJqaPCqZ_!!2251059038.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_645585282368,-2134081769,False,0,0,0,1,中国国家话剧院话剧《三湾，那一夜》,中国国家话剧院话剧《三湾，那一夜》,100.0,100-500,500.0,[],645585282368,[],售票中,,2021.07.30-08.01,3,19,话剧,,国家大剧院-戏剧场,北京,558,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01DKV1vB2GdSK0TbpEY_!!0-item_pic.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_643621861885,2141251322,False,0,1,0,1,大型音乐史诗《东方红》,大型音乐史诗《东方红》,100.0,100-880,880.0,[],643621861885,[],售票中,,2021.09.24 周五,3,18,其他,,北京剧院,北京,198,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01L3sWFm2GdSJuTAH0t_!!2251059038.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_648941705527,-2100517537,False,0,1,0,1,非遗跨界器乐剧《帆影弦歌万千重》,非遗跨界器乐剧《帆影弦歌万千重》,60.0,60-1224,1224.0,[],648941705527,[],售票中,,2021.08.17-08.22,3,22,音乐剧,,北京崇文工人文化宫,北京,1183029,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01Bow7GS2GdSKNeRMnO_!!0-item_pic.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_645097806715,-2138956525,False,0,1,0,1,大型童话偶型剧《绿野仙踪》,大型童话偶型剧《绿野仙踪》,100.0,100-680,680.0,[],645097806715,[],售票中,,2021.07.31 周六,3,0,,,中国木偶剧院-卡酷剧场,北京,819,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01HgVI0b2GdSJyitXpF_!!0-item_pic.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_646600926100,-2123925331,False,0,1,0,1,奥斯卡经典音乐作品音乐会---《燃情岁月》,奥斯卡经典音乐作品音乐会---《燃情岁月》,100.0,100-580,580.0,[],646600926100,[],售票中,,2021.07.25 周日 19:30,3,18,其他,,北京音乐厅,北京,12,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN011T8nMZ2GdSKJFHZc9_!!2251059038.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_646441292523,-2125521667,False,0,0,0,1,假如爱有天意【More Than Love】 — 浪漫经典名曲音乐会,假如爱有天意【More Than Love】 — 浪漫经典名曲音乐会,100.0,100-380,380.0,[],646441292523,[],售票中,,2021.07.02-07.08,3,18,其他,,三里屯·爱乐汇艺术空间,北京,2598006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01Bc78I72GdSKF4kaGd_!!2251059038.png,
[],,0,7,展览休闲,852,北京,[],,1_1_644340252933,-2146532063,False,0,1,0,0,光之森林798沉浸式艺术展,光之森林798沉浸式艺术展,78.0,78-158,158.0,[],644340252933,[],售票中,,2021.05.18-2022.05.17,3,38,展会,,798艺术区hanmo艺术中心,北京,3202001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01rPyBil2GdSKbDv9Lf_!!2251059038.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_638645992740,2091492631,False,0,1,0,1,九天星剧团▪北京市惠民演出票原创戏曲视觉儿童剧《虫生》,九天星剧团▪北京市惠民演出票原创戏曲视觉儿童剧《虫生》,100.0,100-450,450.0,[],638645992740,[],售票中,,2021.07.17-07.31,3,0,,,枫蓝熙剧场,北京,1235,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01pCrR5A2GdSJULjP9r_!!2251059038.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_643806442221,2143097126,False,0,0,0,1,长安大戏院 10月16日 魏春荣、邵峥主演—昆曲《玉簪记》,长安大戏院 10月16日 魏春荣、邵峥主演—昆曲《玉簪记》,100.0,100-880,880.0,[],643806442221,[],售票中,,2021.10.16 周六 19:30,3,31,戏曲,,长安大戏院,北京,69,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01eF9V0p2GdSJlhx8Xo_!!2-item_pic.png,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_643576588210,2140798586,False,0,1,0,1,《三里屯脱口秀》”周五爆笑段子脱口秀专场”红玫瑰喜剧-爆梗笑喷了开心吐槽爆笑解压专场,《三里屯脱口秀》”周五爆笑段子脱口秀专场”红玫瑰喜剧-爆梗笑喷了开心吐槽爆笑解压专场,39.0,39-200,200.0,[],643576588210,[],售票中,,2021.07.09-08.06,3,32,其他,,三里屯艾米小剧场,北京,3021001,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01jtPpa52GdSJurajjm_!!0-item_pic.jpg,
[],,0,3,话剧歌剧,852,北京,[],,1_1_638257786857,2087610572,False,0,1,0,1,中国歌剧舞剧院大型民族舞剧《孔子》,中国歌剧舞剧院大型民族舞剧《孔子》,180.0,180-1200,1200.0,[],638257786857,[],售票中,,2021.08.06-08.07,3,22,音乐剧,,北京展览馆剧场,北京,26,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01hceCXI2GdSIfoGDJx_!!2251059038.jpg,
[],,0,5,曲苑杂坛,852,北京,[],,1_1_638751171452,2092544418,False,0,1,0,1,大逗相声专场,大逗相声专场,80.0,80-900,900.0,[],638751171452,[],售票中,,2021.07.03-08.28,3,32,其他,,广茗阁茶楼,北京,1604,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN010viGK42GdSIm5FJc5_!!2251059038.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_649282442131,-2097110171,False,0,1,0,1,“交响京津冀”张艺与中央芭蕾舞团交响乐团音乐会,“交响京津冀”张艺与中央芭蕾舞团交响乐团音乐会,80.0,80-380,380.0,[],649282442131,[],售票中,,2021.07.07 周三 19:30,3,18,其他,,北京音乐厅,北京,12,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01FW1sXY2GdSKS06iMu_!!0-item_pic.jpg,
[],,0,0,儿童亲子,852,北京,[],,1_1_641009916936,2115131873,False,0,1,0,1,『大演时代』《米小圈之李白白不白》全国巡演 “暑期专场” 北京文化艺术基金2020年度资助项目,『大演时代』《米小圈之李白白不白》全国巡演 “暑期专场” 北京文化艺术基金2020年度资助项目,135.0,135-580,580.0,[],641009916936,[],售票中,,2021.08.01 周日,3,0,,,华侨城大剧院(北京),北京,704,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN010MGSez2GdSKR9Edas_!!2251059038.jpg,
[],,0,2,音乐会,852,北京,[],,1_1_645665782086,-2133276772,False,0,0,0,1,“琴怀古今”——2021赵晓霞古琴独奏音乐会,“琴怀古今”——2021赵晓霞古琴独奏音乐会,80.0,80-680,680.0,[],645665782086,[],售票中,,2021.07.10 周六 19:30,3,18,其他,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01oizUFw2GdSJyzpNe2_!!2251059038.png,
[],,0,7,展览休闲,852,北京,[],,1_1_645762565995,-2132308933,False,0,1,0,0,【胡同亲子研学】和爸妈穿越六百年一起聆听北京故事,【胡同亲子研学】和爸妈穿越六百年一起聆听北京故事,50.0,50-258,258.0,[],645762565995,[],售票中,,2021.07.11-07.31,3,39,特色体验,,北京荷花市场,北京,2897031,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01pPZsX42GdSKB0cBKM_!!2251059038.png,
